snomed_id_1	snomed_label_1	snomed_id_2	snomed_label_2	rater_A	rater_B	rater_C	rater_D	rater_E	mean_rating	CUI_1	CUI_2
79654002	Oedema	3723001	Arthritis	2.0	0.0			1.0	1.0	C0013604	C0003864
308923001	Eye symptom	267093002	Has a red eye		3.0		2.0	3.0	2.6666666666666665	C0586406	C0423003
42030000	Disorder of the genitourinary system	17293009	Bilateral segmental vasectomy and ligation	2.0	1.0	1.0			1.3333333333333333	C0080276	C0403289
300471000000101	Abstinent from substance misuse	313204009	Lifestyle education	1.0		1.0	1.0		1.0		C0730543
171053005	Infant feeding education	171054004	Pregnancy diet education		0.0		1.0	0.0	0.3333333333333333	C0418866	C0418867
37610005	Inflammation of cervix	30800001	Vaginitis			2.0	2.0	2.0	2.0	C0007860	C0042267
161169000	Morbidity index low	182727003	Asthma control step 1	0.0	0.0			0.0	0.0	C0580967	C0579070
13197004	Contraception	709532005	Injection of medroxyprogesterone acetate	1.0		2.0	2.0		1.6666666666666667	C0700589	C4038955
48023004	Breast self-examination technique education	237130006	Mid-cycle bleeding		0.0		0.0	0.0	0.0	C0204966	C0025874
161938003	No breathlessness	161971004	Chest pain not present		1.0		2.0	0.0	1.0	C0425446	C0423635
162147009	C/O pelvic pain	225565007	Perineal pain			2.0	1.0	1.0	1.3333333333333333	C0436555	C0240717
266894000	FH: Cardiovascular disease	266883004	Family history of neoplasm			0.0	0.0	0.0	0.0	C0455404	C0573984
313212001	Education about symptomatic treatment	11833005	Dry cough	1.0		1.0	0.0		0.6666666666666666	C0730551	C0850149
407560009	At risk of sexually transmitted infection	228463002	Number of sexual partners in past year	2.0	2.0			2.0	2.0	C1319898	C0556468
84457005	Spontaneous onset of labour	366344009	Place of birth - finding			1.0	1.0	1.0	1.0	C0474461	C1287865
206123007	Fetal or neonatal effect of caesarean section	41114007	Mild pre-eclampsia	1.0	1.0	2.0			1.3333333333333333	C0158843	C0269658
363346000	Malignant neoplastic disease	285636001	Cervical intraepithelial neoplasia		3.0		2.0	3.0	2.6666666666666665	C0006826	C0206708
237279007	Transient hypertension of pregnancy	199354004	Breech presentation - delivered	1.0		1.0	1.0		1.0	C0341934	C0426142
198130006	Female pelvic inflammatory disease	21711003	Hydrosalpinx	2.0		3.0	2.0		2.333333333333333	C0242172	C0221376
165220001	Disability assessment observations - physical	272051008	Memory assessment		0.0		1.0	0.0	0.3333333333333333	C0429943	C0439045
200144004	Deliveries by caesarean	169826009	Single live birth	1.0	2.0	2.0			1.6666666666666667	C1384674	C0481457
65147003	Twin pregnancy	10588007	Perinatal death	2.0		2.0	1.0		1.6666666666666667	C0152150	C0701826
161481007	H/O: migraine	271397001	Menstrual data	1.0	0.0			0.0	0.3333333333333333	C0455512	C0425928
4556007	Gastritis	79922009	Epigastric pain			2.0	2.0	2.0	2.0	C0017152	C0232493
6471006	Suicidal thoughts	160573003	Alcohol intake	1.0	2.0	2.0			1.6666666666666667	C0424000	C0001948
57891003	Term infant	169863000	Baby birth weight equal to 25%-49% (3150-3449g)	1.0	1.0			1.0	1.0	C0456128	C0419401
302436000	Attention to dressing of skin	312608009	Laceration - injury	3.0	1.0	1.0			1.6666666666666667	C0411733	C0043246
15628003	Gonorrhoea	198130006	Female pelvic inflammatory disease		2.0		2.0	3.0	2.333333333333333	C0018081	C0242172
57797005	Termination of pregnancy	17369002	Miscarriage		3.0		2.0	1.0	2.0	C1704300	C0000786
359748005	Patient condition unchanged	281013003	Progress satisfactory			1.0	1.0	0.0	0.6666666666666666	C0184763	C0438110
267083009	Incoordination symptom	41769001	Disease suspected		0.0		0.0	1.0	0.3333333333333333	C0427183	C0277540
235919008	Gallstone	20824003	Chronic cholecystitis	3.0	3.0			3.0	3.0	C0947622	C0085694
162190005	No nervous symptoms	162340000	Hearing difficulty	1.0	0.0	0.0			0.3333333333333333	C0424140	C1313969
6738008	Female infertility	237055002	Polycystic ovary syndrome			2.0	1.0	2.0	1.6666666666666667	C0021361	C0032460
40739000	Dysphagia	49049000	Parkinson's disease	2.0	2.0	2.0			2.0	C0011168	C0030567
65200003	Insertion of intrauterine contraceptive device	68254000	Removal of intrauterine device	2.0		2.0	1.0		1.6666666666666667	C0812450	C0204786
160680006	Fully mobile	162339002	Hearing normal		0.0		0.0	0.0	0.0	C0425246	C0234725
401268007	No evidence of mental illness	756001000000107	Intervention for risk to health associated with overweight and obesity, general advice on healthy weight and lifestyle	0.0	0.0	0.0			0.0	C1303228	
162566001	Patient not aware of diagnosis	315216001	Diabetes mellitus excluded	1.0		0.0	0.0		0.3333333333333333	C0581129	C1277607
162260006	Dizziness present	299060006	Swelling of finger	0.0		0.0	0.0		0.0	C0427112	C0239598
171074006	Requires protection against malaria	243880000	Consent status for immunisations		0.0		1.0	0.0	0.3333333333333333	C0580963	C0421372
169815003	Consultant unit birth	169864006	Baby birth weight equal to 50%-74% (3450-3749g)			0.0	2.0	1.0	1.0	C0419369	C0419402
53430007	Pain of breast	80182007	Irregular periods		1.0		1.0	1.0	1.0	C0024902	C0156404
14560005	Dermal mycosis	240542006	Condyloma acuminatum of the anogenital region	1.0	1.0	0.0			0.6666666666666666	C0011630	C0009663
267036007	Dyspnoea	56018004	Wheezing	2.0	2.0			2.0	2.0	C0013404	C0043144
16531000000104	Lloyd George culled and summarised	261000000103	Lloyd George and problem summary	1.0	1.0	3.0			1.6666666666666667		
249288007	Incomplete emptying of bladder	75088002	Urgent desire to urinate	2.0		2.0	2.0		2.0	C0344365	C0085606
266578003	Solitary cyst of breast	22049009	Mammary duct ectasia	2.0		2.0	2.0		2.0	C0037619	C0152442
709532005	Injection of medroxyprogesterone acetate	310251007	No FH: Osteoporosis	1.0	0.0	2.0			1.0	C4038955	C0587772
36456004	Mental state finding	247893006	Pathological guilt	1.0	2.0			1.0	1.3333333333333333	C0278060	C0424220
201041000000104	Asthma trigger - seasonal	340921000000103	Asthma trigger - tobacco smoke	2.0		3.0	2.0		2.333333333333333		
363679005	Imaging	11816003	Diet education	0.0		0.0	0.0		0.0	C0011923	C0204932
71444005	Cerebral thrombosis	55382008	Cerebral atherosclerosis			1.0	1.0	0.0	0.6666666666666666	C0795687	C0007775
230691006	CVA - cerebrovascular accident due to cerebral artery occlusion	401314000	Acute non-ST segment elevation myocardial infarction			3.0	1.0	2.0	2.0	C0393951	C1276061
271982007	Intentional self poisoning	33449004	Personality disorder			2.0	2.0	2.0	2.0	C0418261	C0031212
165234001	Bladder: fully continent	473013003	Finding relating to sexual behaviour or practice	0.0	0.0			0.0	0.0	C0429962	C0036864
161442007	H/O: hyperthyroidism	90739004	Thyrotoxicosis	2.0		3.0	3.0		2.6666666666666665	C0455485	C0040156
398909004	Rosacea	156329007	Seborrhoeic dermatitis of scalp	1.0		1.0	1.0		1.0	C0035854	C0221244
162218007	Stress-related problem	161570007	H/O: back problem	0.0	0.0	1.0			0.3333333333333333	C0347920	C0455574
129035000	Independent with dressing	193722001	Low vision, both eyes			1.0	1.0	1.0	1.0	C0429966	C0271234
58150001	Fracture of clavicle	75857000	Fracture of radius AND ulna			1.0	1.0	1.0	1.0	C0159658	C0159710
289530006	Vaginal bleeding	17369002	Miscarriage			3.0	2.0	2.0	2.333333333333333	C2979982	C0000786
56608008	Pain in wrist	1539003	Acquired trigger finger	1.0	2.0	1.0			1.3333333333333333	C0221785	C3887597
395170001	Medication monitoring	170908004	Follow-up risk drug assessment	2.0		0.0	2.0		1.3333333333333333	C0085421	C0419964
39288006	Purulent otitis media	162356005	Earache symptoms	2.0	2.0	2.0			2.0	C0029888	C0013456
25825004	Haemorrhage in early pregnancy	54048003	Threatened miscarriage	2.0	2.0			2.0	2.0		C0000821
165232002	Urinary incontinence	19429009	Chronic ulcer of skin			0.0	0.0	0.0	0.0	C0042024	C0157738
161719001	Wishes to postpone menstruation	397513003	Hordeolum		0.0		0.0	0.0	0.0	C0438641	C0019917
198288003	Anxiety state	225624000	Panic attack		3.0		2.0	2.0	2.333333333333333	C0700613	C0086769
161720007	Duration of menstrual flow	2314005	Unprotected sexual intercourse		2.0		0.0	0.0	0.6666666666666666	C0425943	C1578545
34801009	Ectopic pregnancy	17369002	Miscarriage		3.0		1.0	1.0	1.6666666666666667	C0032987	C0000786
49650001	Dysuria	197927001	Recurrent urinary tract infection	2.0	3.0	2.0			2.333333333333333	C0013428	C0262655
162147009	C/O pelvic pain	21522001	Abdominal pain	2.0	1.0			1.0	1.3333333333333333	C0436555	C0000737
294901000000102	Subject to certificate of authority issued under the Adults with Incapacity (Scotland) Act 2000	162567005	Family aware of diagnosis	2.0	1.0			2.0	1.6666666666666667		C0581130
36656008	Beriberi	46799006	Dysenteric diarrhoea	0.0	1.0			2.0	1.0	C0005122	C0277526
312975006	Microalbuminuria	4855003	Retinopathy due to diabetes mellitus	1.0		1.0	0.0		0.6666666666666666	C0730345	C0011884
371631005	Panic disorder	21897009	Generalised anxiety disorder	2.0		3.0	2.0		2.333333333333333	C0030319	C0270549
313334002	Blood sample taken	1022581000000105	Lymphocyte count	1.0	1.0			0.0	0.6666666666666666	C1277698	
297960002	Mass of skin	63440008	Verruca plantaris	1.0	0.0	0.0			0.3333333333333333	C0281981	C0042548
395665009	Single dose typhoid vaccination	414619005	Low dose diphtheria, tetanus and inactivated polio vaccination	1.0		3.0	2.0		2.0	C1273095	C1532147
75544000	Opioid dependence	85005007	Cannabis dependence	2.0	2.0			2.0	2.0	C0524662	C0006870
6456007	Supraventricular tachycardia	277766008	Awareness of heart beat			2.0	2.0	2.0	2.0	C0039240	C0476258
249181000000100	Dementia annual review	26929004	Alzheimer's disease	2.0	2.0	3.0			2.333333333333333		C0002395
10601006	Pain in lower limb	195453000	Internal haemorrhoids, simple	0.0	0.0	0.0			0.0	C0023222	
363351006	Malignant tumour of rectum	398740003	Colostomy	2.0		3.0	2.0		2.333333333333333	C0949022	C0009410
425940002	Olecranon bursitis	125596004	Injury of elbow			1.0	2.0	2.0	1.6666666666666667	C0263962	C0149674
57406009	Carpal tunnel syndrome	53286005	Medial epicondylitis		0.0		0.0	1.0	0.3333333333333333	C0007286	C0158309
45089002	Normal vision	160693001	Mobility poor		1.0		0.0	0.0	0.3333333333333333	C0234622	C0425258
78004001	Bulimia nervosa	280982009	Abuse of laxatives			3.0	2.0	2.0	2.333333333333333	C2267227	C0149720
1012671000000103	Blood potassium level	1012681000000101	Blood sodium level			2.0	2.0	1.0	1.6666666666666667		
162483007	Symptom relieving factors	162442009	Time symptom lasts	2.0	1.0			0.0	1.0	C0436323	C0436359
82649003	Astigmatism	804001000000109	Congenital amblyopia	1.0		2.0	2.0		1.6666666666666667	C0004106	
196075003	Pleurisy	195949008	Chronic asthmatic bronchitis		2.0		2.0	3.0	2.333333333333333	C0032231	C0264348
363449006	Malignant tumour of testis	417554000	Malignant teratoma of descended testis			3.0	3.0	3.0	3.0	C0153594	C1562591
20022000	Hemiparesis	22298006	Myocardial infarction			0.0	0.0	1.0	0.3333333333333333	C0018989	C0027051
254845004	Fibroadenoma of breast	162162006	Breast lump present	2.0	2.0	3.0			2.333333333333333	C0178421	C0424850
716186003	No known allergy	160357008	FH: Hypertension		0.0		0.0	0.0	0.0	C0262580	C0455405
251992000	Fluid intake	171184005	Malnutrition screening	1.0	1.0	1.0			1.0	C0429791	C0740214
267374005	Toxic diffuse goitre	61037007	Colloid goitre	2.0	2.0	2.0			2.0	C0342122	C0221268
303650005	Removal of mole of skin by excision	307999008	Diathermy of skin lesion	2.0		1.0	2.0		1.6666666666666667	C0344095	C0585859
398036000	Familial hypercholesterolaemia	11441004	Prostatism	0.0	0.0			0.0	0.0	C0020445	C0242453
56454009	Pityriasis versicolor	6020002	Tinea pedis	1.0	2.0	1.0			1.3333333333333333	C0040262	C0040259
161467005	H/O: drug dependency	231473004	Benzodiazepine dependence			2.0	2.0	2.0	2.0	C0455501	C0338768
7973008	Abnormal vision	15188001	Hearing loss	1.0	1.0			1.0	1.0	C3665386	C1384666
231480002	Opium dependence	191816009	Drug dependence		3.0		3.0	3.0	3.0	C0338777	C1510472
25674000	Lichen sclerosus et atrophicus	4776004	Lichen planus	2.0		1.0	1.0		1.3333333333333333	C0023652	C0023646
21134002	Disability	134436002	Lifestyle	1.0	1.0	1.0			1.0	C0231170	C0023676
81808003	Haemarthrosis	269112001	Dislocation or subluxation of knee	2.0	1.0	2.0			1.6666666666666667	C0018924	C0347746
26650005	Acute tracheitis	28743005	Productive cough	1.0		2.0	2.0		1.6666666666666667	C0149513	C0239134
78667006	Dysthymia	65118005	Marital problems	1.0	1.0			1.0	1.0	C0013415	C0555026
195967001	Asthma	21719001	Allergic rhinitis due to pollen	1.0	2.0	2.0			1.6666666666666667	C0004096	C0018621
48758008	Upper frequency deafness	60862001	Tinnitus			2.0	2.0	3.0	2.333333333333333	C0018780	C0040264
715391000000103	Minor surgery claim administration	314471005	Minor surgery done			1.0	2.0	2.0	1.6666666666666667		C1278490
268519009	Diabetic - poor control	312887003	Attending clinic		1.0		0.0	1.0	0.6666666666666666	C0421258	C0730261
275736000	O/E - chest examination normal	183053008	Over-the-counter medication education	1.0	0.0	0.0			0.3333333333333333	C0555791	
171221008	Heart disease screening	171109003	Screening - NAD	2.0	1.0			1.0	1.3333333333333333	C0420042	C0421339
165298000	Memory: important event not kn	165280004	Memory: own age not known	1.0	2.0			1.0	1.3333333333333333	C0423962	C0423935
170636007	Asthma never disturbs sleep	370202007	Asthma causes daytime symptoms 1 to 2 times per month	1.0	2.0	2.0			1.6666666666666667	C0586663	C1288256
312442005	H/O: atrial fibrillation	161465002	H/O: dementia			0.0	0.0	2.0	0.6666666666666666	C0729790	C0455499
166832000	Serum HDL cholesterol measurement	166833005	Serum LDL cholesterol measurement		2.0		2.0	2.0	2.0	C0428472	C0428474
161923004	Productive cough -clear sputum	310436000	Wheeze absent	2.0		2.0	2.0		2.0	C0425505	C0587952
274640006	Fever with chills	68962001	Muscle pain	1.0	2.0	2.0			1.6666666666666667	C0085594	C0231528
162001003	No cardiovascular symptom	439724007	Family history of cardiovascular disease in first degree male relative less than 55 years of age	1.0		1.0	2.0		1.3333333333333333	C0425561	C2585258
247602005	Memory function normal	816421000000101	Chronic disease annual review	0.0	0.0	0.0			0.0	C2712158	
193462001	Insomnia	396275006	Osteoarthritis	0.0		0.0	0.0		0.0	C0917801	C0029408
1022431000000105	Haemoglobin estimation	1022551000000104	Neutrophil count	1.0		2.0	2.0		1.6666666666666667		
57920007	Herpetic gingivostomatitis	65363002	Otitis media			0.0	0.0	0.0	0.0	C0376379	C0029882
27034006	Fertility problem	45248009	Isosexual virilisation	1.0	2.0			3.0	2.0	C0278048	C0271609
103281005	Sensation of blocked ear	172630005	Syringing ear to remove wax	2.0	2.0	3.0			2.333333333333333	C0522348	C0395669
267954009	Arthralgia of the ankle and/or foot	39848009	Whiplash injury to neck			0.0	0.0	0.0	0.0	C0423658	C0043145
66590003	Alcohol dependence	191816009	Drug dependence			2.0	2.0	2.0	2.0	C0001973	C1510472
52441000	Atrophic vaginitis	161788002	H/O: postmenopausal bleeding	1.0		2.0	2.0		1.6666666666666667	C0221392	C0438055
162031009	Indigestion	33308003	Disorder of back			0.0	0.0	0.0	0.0	C0013395	C0263888
165247006	Unable to climb stairs	275544003	H/O: heart disorder	2.0		2.0	0.0		1.3333333333333333	C0429981	C0559157
45678008	Fracture of multiple bones of upper limb	36118008	Pneumothorax		0.0		0.0	0.0	0.0	C0347818	C0032326
170679009	Initial psychiatric assessment	394687007	Low suicide risk	1.0	2.0			2.0	1.6666666666666667	C1304734	C1271076
7011001	Hallucinations	191525009	Non-organic psychosis			2.0	2.0	1.0	1.6666666666666667	C0018524	C0349204
162126005	Micturition stream normal	160632008	Enjoys moderate exercise	0.0	0.0			0.0	0.0	C0426382	C0425271
176820000	Curettage of uterus	64996003	Intermenstrual bleeding - irregular	2.0	1.0			2.0	1.6666666666666667	C0278320	C0025874
268923008	O/E - dead	312342009	Infective pneumonia	1.0		0.0	2.0		1.0	C1306577	C0729704
165283002	Memory: present time not known	165289003	Memory: present year not known			3.0	2.0	1.0	2.0	C0423948	C0423954
161139007	Language spoken	20016009	Menarche		0.0		0.0	0.0	0.0	C0424919	C0025274
64217002	Curvature of spine	48210000	Lumbosacral spondylosis without myelopathy	1.0	0.0	1.0			0.6666666666666666	C0037932	C0158244
237279007	Transient hypertension of pregnancy	275169009	Simpson's forceps delivery	1.0		0.0	1.0		0.6666666666666666	C0341934	C0559181
20135006	Screening procedure	169443000	Preventive procedure			3.0	1.0	1.0	1.6666666666666667	C0220908	C0199176
38341003	Hypertensive disorder	59621000	Essential hypertension	2.0	3.0			3.0	2.6666666666666665	C0020538	C0085580
391120009	Medical Research Council Dyspnoea scale grade 1	413845009	Chronic obstructive pulmonary disease accident and emergency attendance since last visit		1.0		2.0	2.0	1.6666666666666667	C1271933	C1531626
57019003	Verruca vulgaris	223483004	Discussion about procedure		0.0		0.0	0.0	0.0	C0043037	C0557062
20475008	Bilateral endoscopic occlusion of fallopian tubes	398307005	Low cervical caesarean section			2.0	1.0	0.0	1.0	C0195535	
162415008	C/O: a rash	24079001	Atopic dermatitis		2.0		2.0	2.0	2.0	C0436562	C0011615
249039001	Quickening	127367000	Gravida 4	1.0		0.0	1.0		0.6666666666666666	C0426034	C0232999
16001004	Otalgia	271739002	Wax in ear canal	2.0	1.0			2.0	1.6666666666666667	C0013456	C0423490
6020002	Tinea pedis	57019003	Verruca vulgaris	1.0		0.0	1.0		0.6666666666666666	C0040259	C0043037
48724000	Mitral valve regurgitation	277766008	Awareness of heart beat		1.0		1.0	1.0	1.0	C0026266	C0476258
162780006	O/E - oedema not present	161825005	Appetite normal		0.0		0.0	0.0	0.0	C0475104	C0426578
418399005	Motor vehicle accident	208145002	Fracture or disruption of pelvis	1.0	2.0			2.0	1.6666666666666667	C2939181	C0435802
373899003	Asthma daytime symptoms	401004000	Peak expiratory flow rate monitoring		1.0		2.0	2.0	1.6666666666666667	C1276804	C1303042
160592001	Alcohol intake above recommended sensible limits	161423008	H/O: chickenpox			0.0	0.0	0.0	0.0	C0560219	C0455469
95315005	Uterine leiomyoma	236886002	Hysterectomy			2.0	2.0	2.0	2.0	C0042133	C0020699
416098002	Allergy to drug	33879002	Active immunisation		0.0		1.0	0.0	0.3333333333333333	C0013182	C0205991
37389005	Biliary colic	235919008	Gallstone	2.0		3.0	2.0		2.333333333333333	C0151824	C0947622
268509003	Cardiac disease monitoring	49218002	Hip pain		0.0		0.0	0.0	0.0	C0419815	C0019559
248960000	Cycle -menstrual - data	248983002	Obstetric history	1.0	1.0	2.0			1.3333333333333333	C0425931	C0425963
